스킬ID,스킬,Target Scope,Target Tags
46549,상반기 연애운 궁금하다면?!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
40972,이 직장에서 잘 적응하기 위한 !!꿀팁!!,"LOVE_SINGLE, LOVE_COUPLE",CAREER
35597,행동 흐름: 곧 어떤 행동을 보일까?,"LOVE_SINGLE, LOVE_COUPLE",
34322,우리는 결국 어떤 사이가 될까?,"LOVE_SINGLE, LOVE_COUPLE",
48694,너의 찐 속마음은 무엇일까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
46780,지금 이 순간 나에 대해 어떻게 생각하는것일까?,"LOVE_SINGLE, LOVE_COUPLE",
45691,🙏꼭 확인해야 할 그사람의 메세지(2500자~),"LOVE_SINGLE, LOVE_COUPLE",
44074,이 인간 때문에 직장 그만 두고 싶은데.🔥🔥,"LOVE_SINGLE, LOVE_COUPLE",CAREER
36499,지금 날 마음에 둔 사람은?,"LOVE_SINGLE, LOVE_COUPLE",
37376,짝사랑의 미래는 어떨까?,LOVE_SINGLE,LOVE_NEW
35702,"2025년, 그 사람도 날 좋아할까?","LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, NEW_YEAR"
33356,너는 어떤 사람이니?,"LOVE_SINGLE, LOVE_COUPLE",
35217,"그 사람이 보는 나, 앞으로 관계는?","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
36590,[추천할인] 절대로 결혼하면 안 되는 사람은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MARRIAGE
28400,마음을 비우는 3가지 방법,"LOVE_SINGLE, LOVE_COUPLE",
50840,🪭타로&오방기: 그 사람도 문득 나를 떠올릴까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
27740,매일이 궁금한 오늘의 운세!,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
19055,あの人が私に望む姿は？,"LOVE_SINGLE, LOVE_COUPLE",
54012,독이되는 관계: 9카드 스프레드,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
18743,連絡キット：連絡が取れない理由＋連絡してもいい？,"LOVE_SINGLE, LOVE_COUPLE",
39062,"비밀스러운 이 관계, 계속될 수 있을까요?","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
25970,확률로 보는 나와 벚꽃놀이 데이트를 할 사람은..?!,"LOVE_SINGLE, LOVE_COUPLE",
47176,상대방 지금 상황 그리고 연인이 있을까?,"LOVE_SINGLE, LOVE_COUPLE",
35364,속마음 그리고 내게 할 행동은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
34688,"날 좋아하는 사람, 그 사람 맞을까?","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
57637,결론 12월 나에게 다가올 운명!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
47803,"🙏멀어진 그후, 상대방의 속마음(3000자~) 🤔❤️","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
30560,심층 궁합: 그 사람과 사귀면 어떨까? | 추단비,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
49783,1주안에 그 사람이 반드시 저지를 일,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
37347,곧 찾아올 내 운명은 누구일까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
40411,간단-결혼복운👰‍♀️💍 : 결혼을 통해 내가 궁극적으로 얻게될 복은 무엇일까? 그로인한 나의 만족감과 행복까지(1카드 2500자),"LOVE_SINGLE, LOVE_COUPLE","LOVE_MARRIAGE, LOVE_NEW"
26486,[사전 예약]  내 사주의 색욕은 어떨까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_REUNION
51103,앞으로 3개월 운의 흐름(다섯개 카드선택),"LOVE_SINGLE, LOVE_COUPLE",
56251,신년 타로: 10카드,ALL,NEW_YEAR
37054,"2024년, 성공이 나에게 다가오게 하는 마법, 황금비책 黃金秘策",ALL,NEW_YEAR
40776,재회 타로: 이젠 안녕...!,LOVE_SINGLE,LOVE_REUNION
49618,나에게 다가오는 사랑!! (3개월안에 다가오는 인연),"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
25139,"(추천할인, 미노출) 연애능력 보고서","LOVE_SINGLE, LOVE_COUPLE","LOVE_GENERAL, OVERALL"
26116,과거 내 연애의 문제점은 무엇이었을까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
18737,星座でわかる！あなたの性格分析,"LOVE_SINGLE, LOVE_COUPLE",
49123,합격 가능성 두근두근 점쳐보자,"LOVE_SINGLE, LOVE_COUPLE",CAREER
38930,재회운 풀이: 그 사람 마음과 미래,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
38695,우리 이렇게 끝내야만 했을까?👗💋#샐리타로,"LOVE_SINGLE, LOVE_COUPLE",
30029,2023년에 솔로 탈출할 수 있을까? | 융나,LOVE_SINGLE,"LOVE_NEW, NEW_YEAR"
29985,[컬렉션 뽑기 4회] 내 운명 지금 어디 있을까? | 총몇명,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
27087,2023년에 솔로 탈출할 수 있을까? | 미나상,LOVE_SINGLE,"LOVE_NEW, NEW_YEAR"
24649,(추천 할인) 뇌과학이 알려주는 90초 감정 해소법,"LOVE_SINGLE, LOVE_COUPLE",
2463,바람기 테스트 - 네 마음은 갈대?,LOVE_COUPLE,LOVE_CRISIS
18953,달달한 보이스 채팅 - 추가 듣기,"LOVE_SINGLE, LOVE_COUPLE",
40381,지금 그사람과 계속 만나도 괜찮을까?(6300자이상),"LOVE_SINGLE, LOVE_COUPLE",
37286,그 사람 나에게 호감있을까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
26118,"🍒 헤어진 그 사람과 나, 재회할 수 있을까?🍒",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
37683,3개월 후 두 사람의 관계 풀이,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
37507,2024년 내 운이 어떨까?,ALL,NEW_YEAR
38401,3개월 안에 일어날 사건과 행동,"LOVE_SINGLE, LOVE_COUPLE",
32664,내 연애 세포를 깨워줄 사람의 모습이 어떨까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
32372,두근두근 소개팅 어떻게 될까?,LOVE_SINGLE,LOVE_NEW
37412,🎇2024년 나의 🐲갑진년🐲엔 어떤 일들이 있게 될까?🎇 #수월화타로,ALL,NEW_YEAR
19425,[크리스마스 푸시 전용] 2022년 놓치면 안 될 3번의 기회,ALL,NEW_YEAR
29824,[컬렉션 뽑기 4회] 내 운명 지금 어디 있을까? | 람다람,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
31902,심층 궁합: 그 사람과 사귀면 어떨까? | 리니,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
36666,2023 크리스마스 메시지존,ALL,NEW_YEAR
34948,[테스트] 나의 플러팅 능력 테스트 하기,"LOVE_SINGLE, LOVE_COUPLE",
44143,🙏보랏빛 향기: 그사람이 나에게 원하는 것(3000자~),"LOVE_SINGLE, LOVE_COUPLE",
44140,그 사람의 너에 대한 깊은  마음 알려줄까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
34708,자꾸 엮이는 그 사람과 내가 인연!!??🫦 #디오타로,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
27181,[협력유통] D-DAY 타로: 솔로 탈출까지 며칠 남았을까? | 타로아,LOVE_SINGLE,LOVE_NEW
38465,그 사람의 행동 3가지,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
55624,"🪭타로&오방기:오늘 그 사람, 내 생각 하고 있을까🤍(추가카드有)","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
53050,그 사람이 나에게 꼭꼭 숨기고 싶은 마음,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
57044,NEW!! 2026년 신년연애운,"LOVE_SINGLE, LOVE_COUPLE","LOVE_GENERAL, NEW_YEAR"
26109,사랑하는 그 사람과 오래만나기 위해서는?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
37051,재회: 그 사람과 나의 미래는?,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
36655,곧 어떤 행동으로 날 설레게 할까?,"LOVE_SINGLE, LOVE_COUPLE",
36653,그 사람과 3개월 뒤 연인일까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
35215,그 사람과 결국 연인이 될까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
29753,목소리 큰 사람 이기는 실전 말하기,"LOVE_SINGLE, LOVE_COUPLE",LOVE_REUNION
45988,"싸운 후 애인의 속마음, 내게 바라는 것, 사과나 연락을 먼저할지 3종",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
40155,5월의 재회 확률 : __%,LOVE_SINGLE,LOVE_REUNION
32978,<팔리는 광고 디자인> 평생 소장 전자책,"LOVE_SINGLE, LOVE_COUPLE",
30558,좋아하는 그 사람의 속마음은? | 추단비,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
37938,재회와 속마음: 우리의 미래,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
35205,"그 사람, 날 보면 무슨 생각일까?","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
24765,(추천할인) 아무리 쉬어도 2% 부족한 이유는?,"LOVE_SINGLE, LOVE_COUPLE",
36656,놓치면 후회할 주변 사람은?,"LOVE_SINGLE, LOVE_COUPLE",
36586,결혼운: 어디서 어떻게 만날까,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MARRIAGE
36520,그 사람 행동 의미와 속마음 풀이,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
36260,우주의 메시지,"LOVE_SINGLE, LOVE_COUPLE",
36031,솔탈: 어떤 사람이 솔탈 상대일까?,"LOVE_SINGLE, LOVE_COUPLE",
35792,곧 내게 어떤 표현과 행동을 할까?,"LOVE_SINGLE, LOVE_COUPLE",
35004,미래운: 그 사람과 무슨 사이일까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
35799,대체 내게 어떤 생각일까?,"LOVE_SINGLE, LOVE_COUPLE",
39162,[연락운] 그사람에게 연락이 올까? 내가 연락할까?,LOVE_SINGLE,LOVE_REUNION
35211,그 사람과 결국 어떤 사이가 될까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
53281,"잔인하지만, 그게 지금 그 사람의 진심이야","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
34059,그 사람에게 나는 어떤 존재일까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
19078,同い年vs年上vs年下,"LOVE_SINGLE, LOVE_COUPLE",
37344,궁합: 그 사람과 어떤 관계가 좋을까,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
36038,애정 관계의 해법을 알려 드립니다! .💗📖#아이비스타로,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
57043,NEW!! 2026년 신년운세,ALL,NEW_YEAR
53446,"가깝지도 멀지도 않은 너, 답답한 침묵속 너의 속마음은?","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
52456,나에게 연락 못하는 이유🌕,LOVE_SINGLE,LOVE_REUNION
51862,"못 잊어, 널 어떻게 잊어...","LOVE_SINGLE, LOVE_COUPLE",
51334,🪭타로&오방기: 그 사람은 이 관계의 끝을 어떻게 생각하고 있을까? [속마음],"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
50212,紅緣(홍연),"LOVE_SINGLE, LOVE_COUPLE",
48133,주역(周易)기반 타로카드: 그 사람의 나에대한 마음은 어느 정도일까 (일곱개 7카드 선택),"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
48067,이번 소개팅 분위기와 결과는? (일곱개 7카드 선택),LOVE_SINGLE,"LOVE_CRISIS, LOVE_NEW"
45496,그 사람의 마음속 진심,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
34581,Who's My Best Match in Bed? ❤️‍🔥,"LOVE_SINGLE, LOVE_COUPLE",
49420,나를 사랑하게 만드는 주술과 부적,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
37049,2주 안에 나타날 내 운명은?,LOVE_SINGLE,LOVE_NEW
49156,다시 시작? 재회운,LOVE_SINGLE,LOVE_REUNION
46285,"<간단버전> 그 사람, 날 염탐하고 있을까?","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
23973,자바스크립트 능력치 테스트,"LOVE_SINGLE, LOVE_COUPLE",
37940,재회하면 예전처럼 될까?,LOVE_SINGLE,LOVE_REUNION
27418,그 사람과 가까워지려면?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
33553,(재회운) 아직... 내가 그리운가요?🫶🏻  #아이비스타로,LOVE_SINGLE,LOVE_REUNION
29831,[컬렉션 뽑기 1회] 그 사람이 연락을 안 하는 이유 | 람다람,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
36695,재회 고민과 미래: 그 사람 감정,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
46122,"🪭지금, 내 생각에 가슴 뛰는 사람은!!","LOVE_SINGLE, LOVE_COUPLE",
36587,애인운: 곧 어떤 사람을 만날까?,"LOVE_SINGLE, LOVE_COUPLE",
53380,"그 사람과 나, 앞으로 우린 어떤 사이가 되어갈까요?","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
23746,[사전 예약] 너도 내가 보고 싶을까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_REUNION
48663,"🪭타로&오방기: 헤어진 그 사람, 기억 속에 나는 어떤 사람일까..?",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
26153,당신이 솔로인 이유,LOVE_SINGLE,LOVE_NEW
18896,{{名前}}の2021新年運勢,ALL,NEW_YEAR
36027,날 몰래 좋아하는 그 사람은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
39590,재회 운명: 다시 사귈 수 있을까,LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW, LOVE_REUNION"
38240,곧 당신이 만날 운명의 상대🌠🌠#타로하는 크리스탈힐러 레아,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
38239,결국 맺어지게 될 당신의 연분. . 👸🤴#타로하는 크리스탈힐러 레아,"LOVE_SINGLE, LOVE_COUPLE",
57340,"연락없는 그 사람, 결국 나에게 돌아올까?",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
51532,기다리는 소식 언제 올까?[즉문즉답],"LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
50905,너와 다시 만나야 할까?#재회운,LOVE_SINGLE,LOVE_REUNION
50279,🪭타로&오방기:  나는 그 사람을 왜 놓을수 없는걸까...?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
46219,금전성공운!! 총12장!! 2025년 을사년(乙巳年) 1월부터 12월까지!!,ALL,"NEW_YEAR, WEALTH"
42490,나에게 맞는 연애스타일은 어떤 걸까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
32109,"다음 연애 언제, 어디서 시작될까? | 이승현","LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
32105,이번 달엔 짝사랑 끝낼 수 있을까? | 이승현,LOVE_SINGLE,LOVE_NEW
28809,ENTP 유혹하기: ENTP 필승 공략법 [3단계],"LOVE_SINGLE, LOVE_COUPLE",
28551,"헤어졌어, 이별후 내게 필요한 한마디","LOVE_SINGLE, LOVE_COUPLE",LOVE_REUNION
2148,오늘의 이별·재회운,LOVE_SINGLE,LOVE_REUNION
26161,3개월 동안 일어날 일 (3개월 운기 / 직업운 / 좋은소식),ALL,CAREER
19009,조선혼인금지령,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MARRIAGE
18806,핵심능력 테스트,"LOVE_SINGLE, LOVE_COUPLE",
25072,마녀혜자의 마법상담소,"LOVE_SINGLE, LOVE_COUPLE",
30122,행운의 돌멩이,"LOVE_SINGLE, LOVE_COUPLE",
37015,12월 나에게 생길 좋은일💸 ☀️💋#샐리타로,"LOVE_SINGLE, LOVE_COUPLE",
26527,[사전 예약] 내가 보는 나 VS 남이 보는 나: 인기 타로,"LOVE_SINGLE, LOVE_COUPLE",LOVE_REUNION
35830,[할인] 나는 매력적인 사람인가요? 테스트 해설,"LOVE_SINGLE, LOVE_COUPLE",
31906,그 사람 아직 나한테 미련 있을까? | 리니,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
57111,[창광_26신년] 3개 구매자 추가 할인,ALL,NEW_YEAR
45692,🙏나에게 일어날 대박 연애사건(2500자~),"LOVE_SINGLE, LOVE_COUPLE","LOVE_GENERAL, WEALTH"
30412,사주로 보는 이별 극복법 : 월령별 상실감,"LOVE_SINGLE, LOVE_COUPLE",LOVE_REUNION
45262,12월에 어떤 일이 생길까?,LOVE_SINGLE,LOVE_NEW
31904,다가올 인연의 외모·성격·직업은? | 리니,"LOVE_SINGLE, LOVE_COUPLE","CAREER, LOVE_GENERAL"
28807,ENTP 유혹하기: ENTP 필승 공략법 [1단계],"LOVE_SINGLE, LOVE_COUPLE",
43317,해몽테스트_2단계결제_A,"LOVE_SINGLE, LOVE_COUPLE",
32108,좋아하는 그 사람의 속마음은? | 이승현,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
33641,"내 운명의 짝은 언제, 어떻게 나타날까?!",LOVE_SINGLE,LOVE_NEW
39259,재회 마음: 예전처럼 될까?,LOVE_SINGLE,LOVE_REUNION
32150,[3 Photocards] Where's My Soulmate?,"LOVE_SINGLE, LOVE_COUPLE",
51369,7 카드 🩷 내게도 사랑이 올까요??,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
30554,먼저 연락 올 확률은? | 추단비,LOVE_SINGLE,LOVE_REUNION
30026,다가올 인연의 외모·성격·직업은? | 융나,"LOVE_SINGLE, LOVE_COUPLE","CAREER, LOVE_GENERAL"
51969,[팩트] 그 사람이 당신에게 보인 가짜 겉마음 그리고 숨긴 진짜 본심.,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
19052,どう見られてる？私の第一印象,"LOVE_SINGLE, LOVE_COUPLE",
43421,그 사람이 수상하다. 🛖🔬,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
42853,나도 모르게 좋아진 썸남. 저와 잘 될까요?,LOVE_SINGLE,LOVE_NEW
42163,[펫타로] {{이름}}님의 반려동물이 이따만큼 좋아한대요!,"LOVE_SINGLE, LOVE_COUPLE",
39982,속마음타로: 그 사람의 연애 트라우마???,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
39820,왜 카톡을 보내면 빨리 안 보는거야?,"LOVE_SINGLE, LOVE_COUPLE",
37377,행동 풀이: 진심은 뭘까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
37249,"드디어 드러나는 그 사람의 ""진심""🎪#아이비스타로","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
36190,3개월 안에 보일 행동과 마음,"LOVE_SINGLE, LOVE_COUPLE",
35697,그 사람의 감정과 곧 생기는 일,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
35207,"그 사람과 나, 곧 어떻게 될까?","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
34966,그 사람 내게 무슨 감정일까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
22594,(추천할인) 사주로 보는 내 결혼 상대는?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MARRIAGE, LOVE_NEW"
34696,👌🧡믿어도 될 만한 사람일까? #수월화타로,"LOVE_SINGLE, LOVE_COUPLE",
51235,그사람과 나는 어떤 전생일까? 그리고 현재는? 🌟⭐,"LOVE_SINGLE, LOVE_COUPLE",
41304,8월의 재회 확률 : __%,LOVE_SINGLE,LOVE_REUNION
37545,운명 풀이: 내 이상형은 누구일까,"LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
19064,もし別れたらどうなる？,"LOVE_SINGLE, LOVE_COUPLE",
19061,나의 소울에이지는 몇살? (7.3~7.10생일),"LOVE_SINGLE, LOVE_COUPLE",
18748,相手と私の前世関係,"LOVE_SINGLE, LOVE_COUPLE",
47341,[특별할인] 이번 달 임신 확률은?,LOVE_COUPLE,FAMILY
36848,2025년 그 사람과의 관계 거리는?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, NEW_YEAR"
36595,[사전 예약] 3개 구매자 추가 할인,"LOVE_SINGLE, LOVE_COUPLE",LOVE_REUNION
36324,"그 사람 행동, 곧 생기는 일은?","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
35208,그 사람 내게 원하는 게 뭘까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
40941,나에게 다가오는 잘 될일&그 징조,"LOVE_SINGLE, LOVE_COUPLE",
35699,"솔탈 상대, 어떤 사람일까?","LOVE_SINGLE, LOVE_COUPLE",
29525,(미노출) 수다 떨기 결제용,"LOVE_SINGLE, LOVE_COUPLE",
36694,솔탈: 곧 나타날 애인은?,LOVE_SINGLE,LOVE_NEW
33244,정해진 예산 안에서 베스트 매물을 발견하기,"LOVE_SINGLE, LOVE_COUPLE",
36518,그 사람과 난 어떤 관계가 맞을까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
55954,너도 우리 사이가 애매하단 걸 알고 있겠지?(추가 카드있음),"LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
54766,"🪭타로&오방기: 다가가고 싶은 마음, 나만 그런 걸까?","LOVE_SINGLE, LOVE_COUPLE",
53842,"🪭타로&오방기: 그 사람 마음속, 아직 끝나지 않은 감정이 있다면","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
52753,미래의 배우자-인생 배필,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MARRIAGE
46912,그 커플... 3개월 안으로 헤어질까?,"LOVE_SINGLE, LOVE_COUPLE",
37247,곧 표현할 그 사람 진짜 마음은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
29801,6월의 나의 운은?,"LOVE_SINGLE, LOVE_COUPLE",
38398,그 사람과 나는 어떤 사이가 어울릴까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
32367,3년 커리어로 CEO 되는 법,"LOVE_SINGLE, LOVE_COUPLE",CAREER
32986,모든 직장인을 위한 <비즈니스 문서 PPT 템플릿 3종>,"LOVE_SINGLE, LOVE_COUPLE",CAREER
36322,속마음: 결코 말하지 않는 진심은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
32102,다가올 인연의 외모·성격·직업은? | 이승현,"LOVE_SINGLE, LOVE_COUPLE","CAREER, LOVE_GENERAL"
48364,🙄 그 사람이 나에게 다가오지 못하는 이유는 🤷‍♂️,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
55591,"재회, 가능할까🌙 #월령타로",LOVE_SINGLE,LOVE_REUNION
55327,"우리관계,여기서 더 발전될 수 있을까요? #월하타로","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
38102,솔탈 운명 누구와 할까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
19054,どうして恋愛ができないの？,"LOVE_SINGLE, LOVE_COUPLE",
33002,온라인 창업은 어디서 시작할까요?,"LOVE_SINGLE, LOVE_COUPLE",
55395,[연속 할인] 2026년 신년운세 보고서,ALL,"NEW_YEAR, OVERALL"
42523,전생 이야기_당신의 전생교훈과 현생조언,"LOVE_SINGLE, LOVE_COUPLE",
39333,(업셀링_인생역전) 사주로 보는 투자 전략과 포트폴리오,ALL,OVERALL
34342,[협력유통] 2024년 솔로 탈출 보고서 | 타로아브니,LOVE_SINGLE,"LOVE_NEW, NEW_YEAR, OVERALL"
30553,나는 앞으로 몇 번 더 연애할 수 있을까? | 추단비,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
30552,내 운명 지금 어디 있을까? | 추단비,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
24802,마법문자를 통한 금전운 올리기,ALL,WEALTH
16230,그 사람 사주풀이 + 그 사람과 나의 사주궁합,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
33351,2023년 하반기 솔로 탈출 시기 (오늘만 할인),LOVE_SINGLE,"LOVE_NEW, NEW_YEAR"
55987,나에게 보여줄 진심은 있기는 한 걸까?(추가 카드있음),"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
50971,타로예언🔮다음 주 나의 연애운은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
31831,[포토카드 2장] 짝사랑과 잘 될 수 있을까?,LOVE_SINGLE,LOVE_NEW
34689,그 사람도 날 좋아할까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
31899,내 운명 지금 어디 있을까? | 리니,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
53149,지금 너는 무슨 생각하니?(5개카드),"LOVE_SINGLE, LOVE_COUPLE",
52984,우리가 정말 사랑했을까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
52126,그 사람 마음에 내가 스며든 순간은 언제였을까?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, LOVE_NEW"
51994,절대 돌아오지 않을 걸 알지만.. 자꾸만 기다리게 되는 마음,"LOVE_SINGLE, LOVE_COUPLE",LOVE_REUNION
51961,[팩트] 당신이 먼저 고백한 그 사람의 속마음과 향후 마음 변화,LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW"
51928,나만 깊어지고 있는 건 아닐까...?,"LOVE_SINGLE, LOVE_COUPLE",
49619,재회... 원해?,LOVE_SINGLE,LOVE_REUNION
48100,찬구에서 연인으로 가능할까? (일곱개 7카드 선택),"LOVE_SINGLE, LOVE_COUPLE",
47869,너를 그냥 바라만 보는게 너무 힘들어(다섯개 카드 선택),"LOVE_SINGLE, LOVE_COUPLE",
46978,💜그 사람이 나에게 궁금해하는 것💜 (7카드 선택),"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
45430,전생과 현생의 내가 궁금해,"LOVE_SINGLE, LOVE_COUPLE",
42725,타로카드가 들려주는 당신과 그 사람의 전생이야기,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
18767,WPTI - 와인 맛 성격 테스트,"LOVE_SINGLE, LOVE_COUPLE",
48761,"🙏다시 만난 우리, 앞으로의 관계(2500자~)","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
18858,恋人ができるタイミング,"LOVE_SINGLE, LOVE_COUPLE",
48596,"🪭타로&오방기: 나와 이별후 그 사람, 어떻게 지내고 있을까?","LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, LOVE_REUNION"
52918,도대체 왜 잊혀지지 않는 걸까요?  기다릴까요?,"LOVE_SINGLE, LOVE_COUPLE",
